Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season,Home_WinStreak,Away_WinStreak,Z_Home_Goals_Season,Z_Home_Wins_Season,Z_Away_Goals_Season,Z_Away_Wins_Season,GoalOnShotRatioHome,GoalOnShotRatioAway,HomeAdvantage,Home_Elo,Away_Elo,PointToMatchRatioHome,PointToMatchRatioAway
2020-12-23,Roma,Cagliari,3,2,H,2020-2021,0,0,0.8326568632289483,0.7199863621861698,-0.18216390879938416,-0.5234172566613111,0.25,0.3066666666666667,0.8,1694.4302326969125,1486.4908709141653,1.8666666666666667,0.9333333333333333
2020-12-23,Milan,Lazio,3,2,H,2020-2021,1,1,0.9234169718666295,1.2311466609852686,-0.013886578711247417,0.22781579029326288,0.3666666666666667,0.54,0.4,1750.9982743241512,1642.8654803322806,2.2666666666666666,1.4
2020-12-23,Bologna,Atalanta,2,2,D,2020-2021,0,1,-0.09750431849557227,-0.27368739076894644,0.5789886571505122,0.34068874516201564,0.346031746031746,0.1933333333333333,0.4,1477.3722147768492,1727.3928822430146,1.0714285714285714,1.5
2020-12-23,Verona,Inter,1,2,A,2020-2021,0,6,-0.6240985628406478,-0.28141310755402704,1.0960795363055182,1.2353401575321405,0.4,0.4712121212121212,0.2,1484.390441043813,1789.1813544551146,1.2,2.2
2020-12-23,Udinese,Benevento,0,2,A,2020-2021,0,1,-0.4397259038261841,0.06792325267511237,-0.424097061719307,-0.1971766037439509,0.44000000000000006,0.20666666666666664,0.4,1506.4408931520286,1390.612443597581,1.2857142857142858,1.0714285714285714
2020-12-23,Napoli,Torino,1,1,D,2020-2021,0,0,0.8548904704998321,1.148639478278845,0.06253922091427078,-1.0397429344610734,0.2722222222222222,0.29500000000000004,0.6,1691.264780798782,1441.7798796861694,1.8,0.5333333333333333
2021-01-03,Genoa,Lazio,1,1,D,2020-2021,1,0,-0.46241616121757534,-0.5824615414379607,0.0204115082973476,0.12751118227884473,0.33333333333333337,0.5511111111111111,0.0,1419.493815835781,1638.2292434503636,0.8125,1.3125
2021-01-03,Inter,Crotone,6,2,H,2020-2021,7,1,1.080031930162933,1.3221530064110152,-0.7129893380218982,-0.7882784365259741,0.4012121212121212,0.24761904761904763,0.8,1793.8864585991532,1405.1281788649699,2.25,0.5625
2021-01-03,Atalanta,Sassuolo,5,1,H,2020-2021,0,1,0.5828067380961912,0.22431841047922274,0.2580050211557069,0.35848240044427704,0.25999999999999995,0.2435714285714286,0.4,1723.3246857543113,1598.6067130709703,1.375,1.625
2021-01-03,Cagliari,Napoli,1,4,A,2020-2021,0,0,-0.14158959661725182,-0.5863122428002784,0.7609625467467611,0.9902034096407771,0.33999999999999997,0.21666666666666665,0.4,1483.5865880126541,1683.6241785207678,0.9333333333333333,1.8666666666666667
2021-01-03,Spezia,Verona,0,1,A,2020-2021,0,0,-0.20397091314239293,-0.8039309096064241,-0.6424882431901457,-0.3543222713613166,0.39333333333333337,0.3666666666666667,0.0,1460.5304559074027,1479.6853368997745,0.6875,1.125
2021-01-03,Juventus,Udinese,4,1,H,2020-2021,0,0,0.4157146813679211,0.22990554408285643,-0.5556347089391411,-0.029133359449353618,0.2895238095238095,0.39,0.4,1736.24976954111,1483.1614044267005,1.6,1.2
2021-01-03,Roma,Sampdoria,1,0,H,2020-2021,1,0,0.9128938848337802,0.8367623958657723,0.09482185443350767,-0.11941517133417644,0.31666666666666665,0.4833333333333334,0.8,1697.3345155984236,1501.5567078874758,1.9375,1.125
2021-01-03,Fiorentina,Bologna,0,0,D,2020-2021,1,0,-0.30090416891295724,-0.3454450557954609,-0.06098632997479346,-0.350072222520121,0.35357142857142854,0.39746031746031746,0.2,1536.7558875327652,1481.4404112655525,1.0625,1.0
2021-01-03,Benevento,Milan,0,2,A,2020-2021,2,2,-0.36669921169555497,-0.029093421546031614,0.9966397966965591,1.319205676306498,0.36666666666666664,0.4066666666666666,0.2,1413.891932322909,1755.6345112060683,1.125,2.3125
2021-01-03,Parma,Torino,0,3,A,2020-2021,0,0,-0.47380364226127814,-0.5946679649720537,0.012862909105502241,-1.0753324650572407,0.1619047619047619,0.31166666666666665,0.0,1466.6096835384099,1449.4204819641836,0.9375,0.5625
2021-01-06,Bologna,Udinese,2,2,D,2020-2021,0,0,-0.18003395559475885,-0.4156985685485344,-0.5761235630805018,-0.11585699712919033,0.36888888888888893,0.2685714285714285,0.4,1485.63498926005,1479.1074055486902,1.0625,1.125
2021-01-06,Cagliari,Benevento,1,2,A,2020-2021,0,0,-0.17974327794540768,-0.6408721715670782,-0.4794955433414157,-0.11502524351317453,0.5,0.36666666666666664,0.2,1470.9906077707237,1407.9172734327244,0.875,1.125
2021-01-06,Atalanta,Parma,3,0,H,2020-2021,1,0,0.8388281225164927,0.3662486603069347,-0.576463205565081,-0.648296629631965,0.38499999999999995,0.1619047619047619,0.6,1731.3964620479057,1443.4210862013483,1.4705882352941178,0.8823529411764706
2021-01-06,Sampdoria,Inter,2,1,H,2020-2021,0,8,-0.032540022530657096,-0.1960469932569287,1.3788704098881426,1.4054842672449106,0.4166666666666667,0.48454545454545456,0.2,1498.474276446386,1796.0088836381185,1.0588235294117647,2.2941176470588234
2021-01-06,Crotone,Roma,1,3,A,2020-2021,0,2,-0.6441112492791152,-0.8354546518136712,0.8268484866420369,0.941187946906019,0.3476190476190476,0.3416666666666667,0.4,1403.0057538260046,1700.4169470395134,0.5625,2.125
2021-01-06,Sassuolo,Genoa,2,1,H,2020-2021,0,0,0.2016679558537772,0.2587423935954394,-0.4870239929931107,-0.6367111386325051,0.2935714285714286,0.3333333333333333,0.2,1590.5349367773758,1422.7841865453938,1.5294117647058822,0.8235294117647058
2021-01-06,Torino,Verona,1,1,D,2020-2021,1,1,0.12432974766762579,-0.8773055100656668,-0.658677555791611,-0.1917072652607281,0.2866666666666667,0.3833333333333333,0.0,1472.6090793012452,1491.9711396344574,0.7058823529411765,1.2352941176470589
2021-01-06,Napoli,Spezia,1,2,A,2020-2021,1,0,0.92543712219736,1.0931473500120634,-0.32496740926640955,-0.8491423381463957,0.15,0.36,0.4,1696.2201587626982,1448.2446531727198,1.9375,0.6875
2021-01-06,Milan,Juventus,1,3,A,2020-2021,3,1,0.9854562211895482,1.401798467557917,0.596720077946569,0.3726229732043666,0.42000000000000004,0.28952380952380946,0.4,1761.609170096253,1740.3037684191204,2.5,1.6875
2021-01-06,Lazio,Fiorentina,2,1,H,2020-2021,0,0,-0.025936349019292905,0.039450008505081416,-0.41015203204327544,-0.41090854366586094,0.4011111111111111,0.32857142857142857,0.4,1634.9388727407509,1532.5613095382678,1.2941176470588236,1.0588235294117647
2021-01-09,Benevento,Atalanta,1,4,A,2020-2021,1,2,-0.42449166624151047,0.03556669217125079,0.9133861743141176,0.493799930675443,0.5,0.425,0.2,1422.2941165724887,1734.7842516035735,1.2352941176470589,1.6470588235294117
2021-01-09,Genoa,Bologna,2,0,H,2020-2021,0,0,-0.5119783111766967,-0.691288225789462,-0.14154266228171153,-0.47637112493692646,0.3,0.22603174603174603,0.0,1419.2572510060033,1482.6614803003667,0.7777777777777778,1.0
2021-01-09,Milan,Torino,2,0,H,2020-2021,0,0,0.8989703519146857,1.2537131787151155,0.08004121367551338,-0.9086514077201443,0.40857142857142853,0.24666666666666667,0.4,1741.5749139111647,1470.3289288713977,2.2222222222222223,0.7222222222222222
2021-01-10,Parma,Lazio,0,2,A,2020-2021,0,1,-0.6711226271343873,-0.6955684400348948,0.003788172224717546,0.1741568737529161,0.02857142857142857,0.42777777777777787,0.0,1440.0332966456806,1639.6941481500671,0.8333333333333334,1.3888888888888888
2021-01-10,Roma,Inter,2,2,D,2020-2021,3,0,0.9006746425846804,1.0406700750223317,1.277517408701641,1.2607218844344363,0.33666666666666667,0.4481818181818181,0.8,1707.7064593967884,1780.865945460224,2.0555555555555554,2.1666666666666665
2021-01-10,Udinese,Napoli,1,2,A,2020-2021,0,0,-0.514866186110218,-0.19692122559123154,0.8393813142803629,0.9592893680203205,0.11301587301587299,0.1181818181818182,0.4,1482.0809145083733,1678.5976984597753,1.1176470588235294,1.8235294117647058
2021-01-10,Fiorentina,Cagliari,1,0,H,2020-2021,0,0,-0.4388664271733743,-0.47054507466471907,-0.2174367446085586,-0.6904088360696709,0.35357142857142854,0.43999999999999995,0.0,1527.8060341289515,1456.6137646309594,1.0,0.7777777777777778
2021-01-10,Juventus,Sassuolo,3,1,H,2020-2021,2,1,0.681128531975582,0.49958945005658634,0.22513784860373315,0.3871237484176549,0.2828571428571428,0.26023809523809527,0.6,1760.3380246042086,1594.0618723167663,1.7647058823529411,1.7058823529411764
2021-01-10,Verona,Crotone,2,1,H,2020-2021,0,0,-0.6732807844252902,-0.2645637004606544,-0.6637688081300945,-0.877912759659802,0.35,0.2733333333333333,0.2,1494.2512900643048,1395.7162414687295,1.2941176470588236,0.5294117647058824
2021-01-11,Spezia,Sampdoria,2,1,H,2020-2021,1,1,-0.2736480469276968,-0.6594874204343963,0.0034578050977491057,-0.046496415544083694,0.42000000000000004,0.4166666666666667,0.0,1465.8671134756428,1513.6172146242805,0.7777777777777778,1.1666666666666667
2021-01-15,Lazio,Roma,3,0,H,2020-2021,2,0,0.03766898103816338,0.29472996131989554,0.8915819379981849,0.9131674239876416,0.4411111111111111,0.31166666666666665,0.4,1650.505695043908,1706.9354604847256,1.4736842105263157,2.0
2021-01-16,Bologna,Verona,1,0,H,2020-2021,0,1,-0.24960189830733834,-0.5335748762285999,-0.6064456242204896,-0.11496657277199025,0.15936507936507938,0.3738095238095238,0.2,1469.2356294891247,1499.0872044725081,0.9473684210526315,1.3157894736842106
2021-01-16,Torino,Spezia,0,0,D,2020-2021,0,2,-0.03477507495816829,-0.9463568121328413,-0.2242902771643463,-0.48435487687111395,0.22166666666666668,0.44000000000000006,0.0,1467.1625405959296,1474.374476231731,0.7222222222222222,0.9444444444444444
2021-01-16,Sampdoria,Udinese,2,1,H,2020-2021,0,0,-0.03539959649112936,-0.11952062752695339,-0.5273018049002753,-0.2617176554676521,0.33333333333333337,0.13801587301587298,0.4,1505.1098518681922,1474.7895696973035,1.105263157894737,1.0
2021-01-17,Inter,Juventus,2,0,H,2020-2021,0,3,1.266455118367133,1.139503868147979,0.7670419736486866,0.6208179281442155,0.41484848484848486,0.3142857142857143,1.0,1781.636944372287,1765.6655177292362,2.1052631578947367,1.736842105263158
2021-01-17,Atalanta,Genoa,0,0,D,2020-2021,3,1,1.0692103786281204,0.6180229691098863,-0.4617377392827837,-0.530193885164938,0.445,0.2571428571428571,0.8,1742.7423866124304,1432.6831018172454,1.7222222222222223,0.9444444444444444
2021-01-17,Napoli,Fiorentina,6,0,H,2020-2021,1,1,0.8415930962064525,1.0615871828278507,-0.4624993912363678,-0.32228313619159726,0.18484848484848485,0.365,0.4,1685.8890432708451,1533.2422214254702,1.8888888888888888,1.1666666666666667
2021-01-17,Crotone,Benevento,4,1,H,2020-2021,0,0,-0.6793172088860836,-0.9245453643193003,-0.4520867187463129,-0.04325391535726737,0.33999999999999997,0.5666666666666667,0.4,1390.8803270605263,1414.3359815636318,0.5,1.1666666666666667
2021-01-17,Sassuolo,Parma,1,1,D,2020-2021,0,0,0.18121220247938122,0.29976610198399023,-0.7567487020114022,-0.7456768189802393,0.33166666666666667,0.02857142857142857,0.4,1588.7343791917388,1429.2217497518398,1.5263157894736843,0.7894736842105263
2021-01-18,Cagliari,Milan,0,2,A,2020-2021,0,1,-0.3238904352070154,-0.7458355991298998,0.9041275081389922,1.3472868410093628,0.43999999999999995,0.40857142857142853,0.0,1451.1775773344407,1744.7413021866328,0.7368421052631579,2.263157894736842
2021-01-20,Udinese,Atalanta,1,1,D,2020-2021,0,0,-0.5451065266331743,-0.3308733469778347,0.9019450931613502,0.5065259668091382,0.12658730158730155,0.34500000000000003,0.2,1468.3739448438666,1734.4670965537123,1.0,1.6842105263157894
2021-01-22,Benevento,Torino,2,2,D,2020-2021,0,0,-0.47186075227180446,-0.1210019703222381,-0.13964776132750453,-0.9815500962915323,0.4666666666666666,0.18166666666666667,0.2,1400.6302569284253,1464.5536187215528,1.105263157894737,0.7368421052631579
2021-01-23,Roma,Spezia,4,3,H,2020-2021,0,0,0.749651302905501,0.8045308495035298,-0.334157827878442,-0.5453543180812946,0.26166666666666666,0.24,0.6,1691.6186192819232,1476.9833981061079,2.0,0.9473684210526315
2021-01-23,Fiorentina,Crotone,2,1,H,2020-2021,0,1,-0.55317163858936,-0.3828716119450292,-0.4737039277733306,-0.749175707398846,0.16499999999999998,0.54,0.2,1525.1955820912758,1404.5860516957327,1.05,0.6
2021-01-23,Milan,Atalanta,0,3,A,2020-2021,2,0,0.889315611388336,1.4064139271868057,0.8218543170625336,0.4114314911509294,0.3785714285714286,0.30333333333333334,0.6,1752.1537269725025,1730.020254678379,2.3,1.65
2021-01-23,Udinese,Inter,0,0,D,2020-2021,0,1,-0.5595761506611159,-0.38959215830347405,1.2372870714308206,1.2112275864306552,0.3265873015873016,0.3815151515151515,0.2,1472.8207867192,1791.808077370881,1.0,2.15
2021-01-24,Lazio,Sassuolo,2,1,H,2020-2021,3,0,0.13333636432666257,0.4128239447860481,0.13245202663267766,0.21136700794743468,0.3077777777777778,0.32500000000000007,0.6,1665.8225362467103,1582.4011963176554,1.55,1.5
2021-01-24,Juventus,Bologna,2,0,H,2020-2021,0,1,0.6191793984025681,0.5136427172464978,-0.2827137512373061,-0.3890148024612469,0.2,0.17047619047619048,0.6,1755.4943847306422,1477.2435907135568,1.736842105263158,1.105263157894737
2021-01-24,Parma,Sampdoria,0,2,A,2020-2021,0,1,-0.7708193846816618,-0.791561476328939,-0.006429467033023041,0.010914793812633336,0.12857142857142856,0.2333333333333334,0.0,1435.5549326259231,1511.525476721629,0.8,1.2
2021-01-24,Verona,Napoli,3,1,H,2020-2021,0,2,-0.7019933356584047,-0.19032708587392053,1.1308491249970303,1.1462615444430966,0.3071428571428571,0.35627705627705625,0.2,1491.079243248076,1693.9356826050396,1.25,1.85
2021-01-24,Genoa,Cagliari,1,0,H,2020-2021,0,0,-0.5580796344073887,-0.5862372197878907,-0.420444264441474,-0.7874979027244179,0.2571428571428571,0.3733333333333333,0.2,1440.9583918759636,1443.765152548571,0.9,0.7
2021-01-29,Torino,Fiorentina,1,1,D,2020-2021,0,1,-0.10471505165295965,-1.0145524291057963,-0.5024108247326282,-0.2503654629134825,0.1816666666666667,0.13166666666666665,0.0,1465.5882719289345,1529.580964945278,0.7142857142857143,1.1428571428571428
2021-01-30,Bologna,Milan,1,2,A,2020-2021,0,0,-0.36884462817375807,-0.43867433823003166,0.7561621747695769,1.2823348084102644,0.09047619047619046,0.25857142857142856,0.4,1474.1896015289221,1728.743446679319,1.0,2.1904761904761907
2021-01-30,Sampdoria,Juventus,0,2,A,2020-2021,2,1,0.023819238105514888,0.129174619492939,0.6244189012997684,0.6176628943184487,0.2666666666666667,0.23333333333333334,0.6,1527.5612607206508,1758.548373915277,1.2857142857142858,1.7142857142857142
2021-01-30,Inter,Benevento,4,0,H,2020-2021,0,0,1.0918883838759468,1.0943562350330014,-0.4218067209317125,-0.18713314648803525,0.30151515151515146,0.3999999999999999,1.0,1786.2255167509043,1399.5956037210435,2.0952380952380953,1.0476190476190477
2021-01-31,Atalanta,Lazio,1,3,A,2020-2021,1,4,0.8886217298887384,0.5124727917914536,0.15899256824328759,0.517689229931221,0.23833333333333329,0.31333333333333335,0.8,1753.4305349715623,1670.9845716669088,1.7142857142857142,1.619047619047619
2021-01-31,Roma,Verona,3,1,H,2020-2021,1,1,0.893292631469391,0.9015599119896205,-0.578823376900189,-0.061033272784638444,0.29500000000000004,0.2928571428571428,0.8,1694.4285164228145,1510.3945745048622,1.9523809523809523,1.3333333333333333
2021-01-31,Napoli,Parma,2,0,H,2020-2021,0,0,1.0482752111141669,1.0232694907816309,-0.8456348578996493,-0.8325118458255815,0.3729437229437229,0.1,0.6,1674.6203513482533,1419.5191486269014,1.85,0.8
2021-01-31,Spezia,Udinese,0,1,A,2020-2021,0,0,-0.22062774667450935,-0.6011402333456685,-0.6469573993363278,-0.4478627176654395,0.4,0.298015873015873,0.2,1474.1735009652166,1478.4033473391767,0.9,1.05
2021-01-31,Cagliari,Sassuolo,1,1,D,2020-2021,0,0,-0.5107311256533126,-0.8316512354596197,0.08938458691735607,0.12947090510433282,0.23999999999999994,0.45,0.0,1436.4918396820817,1577.239160897457,0.6666666666666666,1.4285714285714286
2021-01-31,Crotone,Genoa,0,3,A,2020-2021,0,1,-0.49942666029137495,-0.7996168254245243,-0.5758557462645734,-0.4442163163052531,0.5399999999999999,0.22380952380952382,0.6,1400.2006688417305,1448.2317047424528,0.6,1.05
2021-02-05,Fiorentina,Inter,0,2,A,2020-2021,0,1,-0.5203957645583345,-0.30951940305070474,1.2070317631375542,1.1654246692463606,0.19833333333333333,0.25151515151515147,0.4,1530.613643961024,1788.3726073840028,1.1363636363636365,2.1363636363636362
2021-02-06,Atalanta,Torino,3,3,D,2020-2021,0,0,0.8200166383497806,0.4251997901238494,-0.1456871474061591,-1.0586795140404026,0.1883333333333333,0.14,0.6,1731.2058859603471,1464.5555929131885,1.6363636363636365,0.7272727272727273
2021-02-06,Genoa,Napoli,2,1,H,2020-2021,2,1,-0.4604121900877854,-0.31307368531882307,1.0307047233594455,1.098616829184113,0.2571428571428571,0.3729437229437229,0.4,1468.3299831024813,1678.0597666876527,1.1428571428571428,1.9047619047619047
2021-02-06,Juventus,Roma,2,0,H,2020-2021,2,2,0.6282489958131661,0.7119597230654174,0.9449470758629935,0.9757186976853914,0.2533333333333333,0.37,0.6,1768.1467378557982,1699.3227871290594,1.7727272727272727,2.0
2021-02-06,Sassuolo,Spezia,1,2,A,2020-2021,0,0,0.04614799905522792,0.05002035634674629,-0.319419344699886,-0.6526932048760867,0.43999999999999995,0.4,0.4,1576.0717064577284,1461.4847704290087,1.4761904761904763,0.8571428571428571
2021-02-07,Milan,Crotone,4,0,H,2020-2021,1,0,0.7618190987584221,1.3578457010585572,-0.5871411448726013,-0.8414010832861312,0.20934065934065935,0.43999999999999995,0.4,1734.566949811485,1380.102390481702,2.227272727272727,0.5454545454545454
2021-02-07,Udinese,Verona,2,0,H,2020-2021,1,0,-0.6591087486246211,-0.3141445956743418,-0.5933114233556057,-0.1278517297926508,0.30357142857142855,0.34285714285714286,0.0,1491.0920778753846,1505.5003037986173,1.0909090909090908,1.2727272727272727
2021-02-07,Parma,Bologna,0,3,A,2020-2021,0,0,-0.9188809761843354,-0.8718952914708007,-0.40170630596761536,-0.500973038455814,0.1,0.13047619047619047,0.0,1416.079733287502,1468.3660983967561,0.7272727272727273,0.9545454545454546
2021-02-07,Lazio,Cagliari,1,0,H,2020-2021,5,0,0.24565850567564687,0.6163409654132757,-0.5299331760874191,-0.8709898782319185,0.3490476190476191,0.07333333333333332,0.8,1693.209220678124,1437.6592941218103,1.6818181818181819,0.6818181818181818
2021-02-07,Benevento,Sampdoria,1,1,D,2020-2021,0,0,-0.5214728253234814,-0.2605233848684112,-0.0771253739178235,0.05733375812420423,0.3999999999999999,0.2666666666666667,0.2,1397.448513087945,1517.9628967801295,1.0476190476190477,1.2857142857142858
2021-02-12,Bologna,Benevento,1,1,D,2020-2021,1,0,-0.288215342023792,-0.3642288289443607,-0.5276318959654929,-0.313811772483945,0.15904761904761905,0.3333333333333333,0.2,1488.2543934178339,1398.038279300218,1.0434782608695652,1.0
2021-02-13,Spezia,Milan,2,0,H,2020-2021,1,2,-0.2724345261049366,-0.5064054183501995,0.8898512520722991,1.4170312361586452,0.3571428571428571,0.24743589743589745,0.2,1476.9795337855542,1737.1210330106524,0.9130434782608695,2.260869565217391
2021-02-13,Napoli,Juventus,1,0,H,2020-2021,0,3,0.9648790551524618,0.9882490965359944,0.6427308829282756,0.8073124797633083,0.37294372294372297,0.32666666666666666,0.6,1665.002472156932,1776.382221981746,1.8181818181818181,1.9090909090909092
2021-02-13,Torino,Genoa,0,0,D,2020-2021,0,3,-0.04432845775373566,-1.0828063664636576,-0.41173465425582817,-0.18575286584123138,0.15454545454545454,0.3904761904761904,0.0,1472.3941934123611,1481.3872776332018,0.7391304347826086,1.173913043478261
2021-02-14,Sampdoria,Fiorentina,2,1,H,2020-2021,0,0,-0.10957395085129588,-0.013297355440802093,-0.604103018840351,-0.36474082892131565,0.24000000000000005,0.17333333333333334,0.6,1517.3731305678566,1521.9921865561548,1.2173913043478262,1.0869565217391304
2021-02-14,Cagliari,Atalanta,0,1,A,2020-2021,0,0,-0.6061296626351808,-0.9036453157225356,0.8885859651945779,0.34536907569031405,0.03333333333333331,0.285,0.0,1435.371589126258,1723.3672854611746,0.6521739130434783,1.608695652173913
2021-02-14,Inter,Lazio,3,1,H,2020-2021,2,6,1.2044679482731806,1.2433433651538486,0.20436836220581642,0.7042869114554358,0.29047619047619044,0.3157142857142857,1.0,1796.994064788872,1695.4969256736763,2.1739130434782608,1.7391304347826086
2021-02-14,Crotone,Sassuolo,1,2,A,2020-2021,0,0,-0.6644912740205462,-0.8763285776570532,0.015464501096710657,-0.013282732474703102,0.39999999999999997,0.42333333333333334,0.6,1377.5483072825348,1560.576943101183,0.5217391304347826,1.3478260869565217
2021-02-14,Roma,Udinese,3,0,H,2020-2021,0,2,0.8278160566780386,0.8817401278717946,-0.6098239362877239,-0.19232479410175443,0.25,0.32857142857142857,0.8,1691.0873030031116,1502.46976820188,1.9130434782608696,1.173913043478261
2021-02-15,Verona,Parma,2,1,H,2020-2021,0,0,-0.6693484731313014,-0.19015375695390285,-0.9843300210121245,-0.9090922162457918,0.24285714285714288,0.1,0.4,1494.1226134721219,1396.1914382664243,1.2173913043478262,0.6956521739130435
2021-02-19,Fiorentina,Spezia,3,0,H,2020-2021,0,2,-0.6100302335821856,-0.4142597191839855,-0.22752276475086736,-0.3668652841824216,0.1619047619047619,0.33714285714285713,0.4,1514.6705214609071,1498.4420922431646,1.0416666666666667,1.0
2021-02-19,Cagliari,Torino,0,1,A,2020-2021,0,0,-0.6710136371652341,-0.9312293176334435,-0.12903694931701867,-1.1013646671924684,0.03333333333333331,0.15454545454545454,0.0,1430.3097538921177,1469.8331113029599,0.625,0.75
2021-02-20,Lazio,Sampdoria,1,0,H,2020-2021,0,1,0.17359625102932158,0.6235706026048333,-0.06764761813199377,0.10539613328534356,0.26428571428571435,0.32333333333333336,1.0,1688.3364207119453,1524.6947956631043,1.6666666666666667,1.2916666666666667
2021-02-20,Genoa,Verona,2,2,D,2020-2021,0,1,-0.4892558548523289,-0.23820522462860402,-0.6112910655897738,-0.06761362021871072,0.3333333333333333,0.2657142857142857,0.6,1483.948359742603,1498.9712850981487,1.1666666666666667,1.2916666666666667
2021-02-20,Sassuolo,Bologna,1,1,D,2020-2021,1,0,0.05308033274772589,0.10528197249536989,-0.30916978892122393,-0.4108485077893725,0.42333333333333334,0.2257142857142857,0.4,1568.231663596966,1483.2680570250786,1.4166666666666667,1.0416666666666667
2021-02-21,Parma,Udinese,2,2,D,2020-2021,0,0,-0.9808965228546871,-0.9404620383391428,-0.6784033897536226,-0.248648176962094,0.15,0.3,0.0,1391.3427666403975,1496.8847483341017,0.6666666666666666,1.125
2021-02-21,Milan,Inter,0,3,A,2020-2021,0,3,0.7765846283617506,1.3145204039217266,1.263737380949574,1.3183459676321303,0.14743589743589744,0.30952380952380953,0.6,1715.658474553042,1804.154569750603,2.1666666666666665,2.2083333333333335
2021-02-21,Atalanta,Napoli,4,2,H,2020-2021,1,1,0.8399927543977768,0.45135756392509796,0.9072339958230005,1.0748115522329083,0.32499999999999996,0.37294372294372297,0.4,1728.4291206953149,1675.329890609845,1.7391304347826086,1.8695652173913044
2021-02-21,Benevento,Roma,0,0,D,2020-2021,0,1,-0.5436841532314172,-0.3675764379514029,0.8965952167048438,0.964392953170519,0.2583333333333333,0.275,0.2,1403.0246156929732,1696.67232287089,1.0,1.9583333333333333
2021-02-22,Juventus,Crotone,3,0,H,2020-2021,0,0,0.5297686251965449,0.7140512895597214,-0.6746117472503037,-0.9174878081843891,0.2666666666666667,0.36666666666666664,0.8,1766.054803528833,1369.8935867867517,1.826086956521739,0.5217391304347826
2021-02-27,Bologna,Lazio,2,0,H,2020-2021,0,1,-0.33188164747922577,-0.4647376671543344,0.13258519598808666,0.6979890437029618,0.29238095238095235,0.22261904761904766,0.2,1488.1399486434204,1691.9325973914463,1.04,1.72
2021-02-27,Verona,Juventus,1,1,D,2020-2021,0,1,-0.5646680095089895,-0.13218425304690817,0.5964461044369032,0.7933194927932303,0.3657142857142857,0.33333333333333337,0.6,1501.3694903943442,1767.9575831019688,1.3333333333333333,1.875
2021-02-27,Spezia,Parma,2,2,D,2020-2021,0,0,-0.3140047243589394,-0.4223063579172813,-0.9161151011652373,-0.966795703507124,0.33714285714285713,0.11666666666666665,0.4,1486.5873710649266,1391.5022641686483,1.0,0.7083333333333334
2021-02-28,Napoli,Benevento,2,0,H,2020-2021,0,0,0.9082890643144321,0.9714249174575058,-0.619208986639167,-0.423363349280089,0.3015151515151515,0.22499999999999995,0.6,1666.5426990379424,1408.0847976584714,1.7916666666666667,1.0416666666666667
2021-02-28,Roma,Milan,1,2,A,2020-2021,0,0,0.7793266722245515,0.8678098700462673,0.6649234911501924,1.2068818522250793,0.275,0.09743589743589745,0.8,1691.6121409053917,1697.5792454696614,1.92,2.08
2021-02-28,Udinese,Fiorentina,1,0,H,2020-2021,0,1,-0.628002515515975,-0.303965818495392,-0.504040291088634,-0.2955805042446712,0.2333333333333333,0.2819047619047619,0.2,1496.725250805851,1526.525242639145,1.12,1.12
2021-02-28,Inter,Genoa,3,0,H,2020-2021,4,0,1.3121232936453415,1.3780923466352812,-0.44489362350456185,-0.2952523111768756,0.31785714285714284,0.4333333333333333,1.0,1822.2337988339837,1481.5501544464075,2.24,1.16
2021-02-28,Crotone,Cagliari,0,2,A,2020-2021,0,0,-0.7390351908054291,-0.9435815004893814,-0.7402104605151849,-0.9672805580705579,0.1,0.03333333333333331,0.4,1367.9908072136159,1418.5864657152592,0.48,0.6
2021-02-28,Sampdoria,Atalanta,0,2,A,2020-2021,0,2,-0.15911606991347205,0.030651580888374472,0.9534335390374958,0.5347304888653237,0.2733333333333333,0.41428571428571426,0.6,1521.0986189836033,1737.2163122672175,1.24,1.72
2021-03-02,Juventus,Spezia,3,0,H,2020-2021,0,0,0.546225796729816,0.7010495141190553,-0.27641149008795146,-0.4727318036605982,0.3333333333333333,0.19428571428571428,1.0,1763.4993198943034,1481.4964752877218,1.84,1.0
2021-03-03,Sassuolo,Napoli,3,3,D,2020-2021,0,1,0.018962604787514676,0.030366842480108985,0.9069852648743881,1.0436543128537399,0.4081818181818182,0.3015151515151515,0.2,1563.3597719786242,1669.9237115548206,1.4,1.84
2021-03-03,Atalanta,Crotone,5,1,H,2020-2021,3,0,0.946168302028658,0.6143111011453067,-0.8052042020814796,-0.9755824252588485,0.39064935064935064,0.03333333333333333,0.4,1747.3817856352614,1350.87211114851,1.84,0.48
2021-03-03,Benevento,Verona,0,3,A,2020-2021,0,0,-0.6894277830668558,-0.47367939554847777,-0.5789622772496332,-0.19212754189345196,0.09166666666666665,0.31333333333333335,0.0,1404.7037851415932,1505.8277536020096,0.9615384615384616,1.2692307692307692
2021-03-03,Cagliari,Bologna,1,0,H,2020-2021,1,1,-0.6908044141682902,-0.8357929880837639,-0.2956222727716091,-0.3522123139002864,0.1333333333333333,0.34238095238095234,0.0,1435.705161780365,1507.4923251960806,0.6923076923076923,1.1153846153846154
2021-03-03,Genoa,Sampdoria,1,1,D,2020-2021,0,0,-0.5179841799978819,-0.3479494863868278,-0.23901894216466804,-0.030328625907015707,0.4,0.17333333333333337,0.6,1478.9839641780738,1510.9331456155594,1.1153846153846154,1.1923076923076923
