Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season,Day,Home_WinStreak,Away_WinStreak,Z_Home_Goals_Season,Z_Home_Wins_Season,Z_Away_Goals_Season,Z_Away_Wins_Season,GoalOnShotRatioHome,GoalOnShotRatioAway,HomeAdvantage,HomeElo,AwayElo,Home_Current_Points,Away_Current_Points,HomeValue,AwayValue,PointToMatchRatioHome,PointToMatchRatioAway
2017-02-12,Palermo,Atalanta,1.0,3.0,A,2016-2017,24,1,1,-0.7835549558843742,-1.06702344974674,0.3303179325835073,0.7577482799412946,0.2166666666666666,0.3192857142857143,0.2,1351.378494547225,1563.6506158039688,14,42,20300000.0,59600000.0,0.5833333333333334,1.75
2017-02-12,Sampdoria,Bologna,3.0,1.0,H,2016-2017,24,2,0,-0.3225195422518223,-0.1521761184769155,-0.5873966610616078,-0.3365500987702756,0.2523809523809524,0.2371428571428571,0.4,1469.3151027371198,1452.7400325654355,30,27,54000000.0,33900000.0,1.25,1.125
2017-02-12,Sassuolo,Chievo,1.0,3.0,A,2016-2017,24,1,0,0.0729608995944903,-0.1520128169544669,-0.5873254140730249,-0.1536368392179725,0.3009523809523809,0.25,0.4,1500.7940162889215,1465.0906855191122,27,29,63800000.0,23900000.0,1.125,1.2083333333333333
2017-02-12,Torino,Pescara,5.0,3.0,H,2016-2017,24,0,0,0.6002446635236334,-0.1518500400567343,-0.7822194156190893,-1.429373396438726,0.1571428571428571,0.2733333333333333,0.4,1505.283511073624,1345.2903531287277,32,9,76000000.0,20600000.0,1.3333333333333333,0.375
2017-02-13,Lazio,Milan,1.0,1.0,D,2016-2017,24,1,1,0.6653558189863741,0.7613416572746784,0.1363314710704578,0.5774010027298057,0.24,0.19,0.6,1573.8999959626622,1553.8861753371368,43,40,127400000.0,79500000.0,1.7916666666666667,1.6666666666666667
2017-02-17,Juventus,Palermo,4.0,1.0,H,2016-2017,25,5,0,1.0584230576272708,1.8867657888197749,-0.7798948123528961,-1.0925979291026515,0.483030303030303,0.2566666666666666,1.0,1766.747116285472,1341.0637145451187,60,14,274500000.0,18850000.0,2.4,0.56
2017-02-18,Atalanta,Crotone,1.0,0.0,H,2016-2017,25,2,0,0.4247852881817028,0.831562540503547,-0.7801382363413978,-1.0921872478161048,0.325,0.1809523809523809,0.8,1573.965395806075,1388.5477926610845,45,13,59600000.0,14100000.0,1.8,0.52
2017-02-18,Empoli,Lazio,1.0,2.0,A,2016-2017,25,0,0,-1.15933614368165,-0.740276568712593,0.6184708261384431,0.6593157565962068,0.3666666666666666,0.22,0.6,1411.5085531279087,1570.5768536057408,22,44,23900000.0,105400000.0,0.88,1.76
2017-02-19,Bologna,Inter,0.0,1.0,A,2016-2017,25,0,1,-0.5876467569200183,-0.391078227729666,0.430784911090962,0.8388539873013171,0.3085714285714286,0.2119047619047619,0.2,1442.5922469895563,1606.539626402373,27,45,27000000.0,164500000.0,1.08,1.8
2017-02-19,Chievo,Napoli,1.0,3.0,A,2016-2017,25,1,2,-0.4603239141235735,-0.0401008252391084,1.5791021731767632,1.0129492605342874,0.2357142857142857,0.3655555555555556,0.2,1485.6686596842778,1697.9418142607265,32,51,24000000.0,210000000.0,1.28,2.04
2017-02-19,Milan,Fiorentina,2.0,1.0,H,2016-2017,25,0,1,0.1115230875716797,0.4859133951238707,0.5577352775001844,0.3107551318456297,0.19,0.375,0.4,1557.2093176940582,1588.093130044712,41,40,106000000.0,84800000.0,1.64,1.6
2017-02-19,Pescara,Genoa,5.0,0.0,H,2016-2017,25,0,0,-0.6565504951002534,-1.4514062862378188,-0.3339417480506615,-0.567440973147666,0.2933333333333333,0.35,0.0,1339.8025415522195,1449.7811836602657,9,25,20300000.0,45100000.0,0.36,1.0
2017-02-19,Roma,Torino,4.0,1.0,H,2016-2017,25,2,1,1.1294934027902284,1.3640396168234776,0.8101574589164992,-0.0436785865818098,0.3566666666666666,0.2682539682539683,1.0,1717.1228445187028,1510.7713226501317,53,35,178500000.0,85700000.0,2.12,1.4
2017-02-19,Sampdoria,Cagliari,1.0,1.0,D,2016-2017,25,3,0,-0.2115472472153861,-0.0441224848229174,-0.0155479923083428,-0.2155595685005826,0.2723809523809524,0.1,0.4,1479.462888312999,1447.517199028464,33,27,47800000.0,27000000.0,1.32,1.08
2017-02-19,Udinese,Sassuolo,1.0,2.0,A,2016-2017,25,0,0,-0.3410905304082184,-0.2196860864256307,0.0438640029248715,-0.2197843626839563,0.08,0.3409523809523809,0.6,1449.5090730919044,1480.2160421237563,29,27,46200000.0,61400000.0,1.16,1.08
2017-02-25,Juventus,Empoli,2.0,0.0,H,2016-2017,26,6,0,1.1883292422747056,1.9242013563576,-1.148108015930707,-0.7853100292399755,0.3973160173160173,0.4666666666666666,1.0,1768.3662726954435,1403.19248246929,63,22,294500000.0,27900000.0,2.423076923076923,0.8461538461538461
2017-02-25,Napoli,Atalanta,0.0,2.0,A,2016-2017,26,3,3,1.6152169884737604,1.0711767460713515,0.3882085408185948,0.908348243704264,0.4055555555555555,0.325,0.8,1708.2565540032758,1577.2065525310456,54,48,191500000.0,59600000.0,2.076923076923077,1.8461538461538465
2017-02-26,Chievo,Pescara,2.0,0.0,H,2016-2017,26,0,1,-0.4738526717250689,-0.1113667466568324,-0.4117316309421129,-1.2964225538817549,0.2523809523809524,0.42,0.2,1475.3539199417285,1360.3768004755457,32,12,26700000.0,20300000.0,1.2307692307692308,0.4615384615384615
2017-02-26,Crotone,Cagliari,1.0,2.0,A,2016-2017,26,0,0,-0.8418922541013916,-1.1267069387096698,-0.0441797979067844,-0.2807422557417204,0.1142857142857142,0.0833333333333333,0.4,1385.306635936114,1451.1422780423252,13,28,13800000.0,27500000.0,0.5,1.0769230769230769
2017-02-26,Genoa,Bologna,1.0,1.0,D,2016-2017,26,0,0,-0.4103070105933742,-0.6166010812654854,-0.6583872293085996,-0.4502000595294121,0.3,0.2285714285714285,0.2,1429.2069247369398,1434.4122945843071,25,27,46500000.0,31800000.0,0.9615384615384616,1.0384615384615383
2017-02-26,Inter,Roma,1.0,3.0,A,2016-2017,26,2,3,0.389706508655792,0.9079409985021546,1.255263120001093,1.4167469906420176,0.2090476190476191,0.4209523809523808,1.0,1614.7195788076222,1722.2451782193205,48,56,224500000.0,185500000.0,1.8461538461538465,2.1538461538461537
2017-02-26,Lazio,Udinese,1.0,0.0,H,2016-2017,26,1,0,0.6354855081290752,0.7369882955313771,-0.352158198448495,-0.2794620483307003,0.1899999999999999,0.12,0.6,1578.8929242643596,1437.540689105594,47,29,100400000.0,46600000.0,1.807692307692308,1.1153846153846154
2017-02-26,Palermo,Sampdoria,1.0,1.0,D,2016-2017,26,0,0,-0.7830008947700152,-1.1294509053624755,-0.2284043128025599,-0.1101555543201409,0.2566666666666666,0.3723809523809523,0.2,1339.444558135147,1475.8378092991377,14,34,17100000.0,35000000.0,0.5384615384615384,1.3076923076923077
2017-02-26,Sassuolo,Milan,0.0,1.0,A,2016-2017,26,1,1,0.0805568267476369,-0.1100476736910559,0.1418878202388401,0.5664701591522942,0.2933333333333333,0.24,0.2,1492.1844261100669,1565.245826945146,30,44,69500000.0,107500000.0,1.1538461538461535,1.6923076923076923
2017-02-27,Fiorentina,Torino,2.0,2.0,D,2016-2017,26,0,0,0.5142310431820871,0.2298483252219479,0.7612120140045556,-0.1100418251702026,0.3035714285714285,0.2611111111111111,0.6,1580.056620793624,1505.648988949514,40,35,89000000.0,75000000.0,1.5384615384615383,1.3461538461538465
2017-03-04,Milan,Chievo,3.0,1.0,H,2016-2017,27,2,1,0.1154887663689729,0.6491190563367253,-0.4213167110125386,-0.0053253297319114,0.2333333333333333,0.3023809523809523,0.4,1576.019632134126,1482.1000226777476,47,35,122500000.0,25100000.0,1.7407407407407407,1.2962962962962965
2017-03-04,Roma,Napoli,1.0,2.0,A,2016-2017,27,4,0,1.3058798509316534,1.466431826733382,1.4872974026874284,0.9756378734479828,0.5076190476190476,0.3255555555555555,1.0,1736.9203227781195,1684.5311825036124,59,54,176500000.0,205500000.0,2.185185185185185,2.0
2017-03-04,Sampdoria,Pescara,3.0,1.0,H,2016-2017,27,0,0,-0.2466547797578649,-0.1721126463252906,-0.4833952335482233,-1.3181029683686978,0.4390476190476191,0.42,0.4,1474.7941416445076,1353.6306977395266,35,12,48800000.0,20300000.0,1.2962962962962965,0.4444444444444444
2017-03-05,Atalanta,Fiorentina,0.0,0.0,D,2016-2017,27,4,0,0.4096008896054885,0.973021319326837,0.5343520595435008,0.1586125160693448,0.3716666666666667,0.2857142857142857,0.8,1600.931924030709,1575.4198485064333,51,41,49100000.0,99000000.0,1.8888888888888888,1.5185185185185186
2017-03-05,Bologna,Lazio,0.0,2.0,A,2016-2017,27,0,2,-0.665169394745533,-0.5009500377006091,0.5921218388944077,0.8089973791266182,0.1785714285714285,0.29,0.2,1437.0749575091552,1582.8832026251623,28,50,25600000.0,117400000.0,1.037037037037037,1.851851851851852
2017-03-05,Cagliari,Inter,1.0,5.0,A,2016-2017,27,1,0,-0.0073864764574829,-0.1729741364269872,0.355362568307451,0.816095099551615,0.2833333333333333,0.2423809523809524,0.4,1462.1224501282295,1600.044434248823,31,48,23200000.0,192500000.0,1.148148148148148,1.7777777777777777
2017-03-05,Crotone,Sassuolo,0.0,0.0,D,2016-2017,27,0,0,-0.8441951727805055,-1.155858741287952,-0.0062846982471824,-0.172516955035838,0.2,0.1733333333333333,0.2,1374.3264638502094,1481.4106209210868,13,30,15550000.0,61400000.0,0.4814814814814814,1.1111111111111112
2017-03-05,Empoli,Genoa,0.0,2.0,A,2016-2017,27,0,0,-1.2015655344041662,-0.825733386737778,-0.4231613940401128,-0.6614925914818991,0.2666666666666666,0.2333333333333333,0.6,1401.263519121543,1426.544261812092,22,26,23900000.0,46500000.0,0.8148148148148148,0.9629629629629628
2017-03-05,Torino,Palermo,3.0,1.0,H,2016-2017,27,0,0,0.7735864861667909,-0.1723520714917226,-0.7866082049099725,-1.1572019730053678,0.3411111111111111,0.29,0.4,1510.2857612367047,1340.488225789777,36,15,66400000.0,17100000.0,1.3333333333333333,0.5555555555555556
2017-03-05,Udinese,Juventus,1.0,1.0,D,2016-2017,27,0,7,-0.4278017150651411,-0.3361782956852363,1.1935829730030532,1.9637261350150588,0.12,0.383982683982684,0.4,1433.5504107447912,1770.2952360431907,29,66,42900000.0,314000000.0,1.0740740740740742,2.4444444444444446
2017-03-10,Juventus,Milan,2.0,1.0,H,2016-2017,28,0,3,1.1297167626730131,1.828196383298664,0.2022444830319673,0.7169387282582278,0.4173160173160173,0.3333333333333333,1.0,1764.3709067378566,1583.420629493516,67,50,275000000.0,120000000.0,2.392857142857143,1.7857142857142858
2017-03-11,Genoa,Sampdoria,0.0,1.0,A,2016-2017,28,1,1,-0.3766490817731859,-0.5462801181946988,-0.1445901349199907,-0.071988837156645,0.1333333333333333,0.4390476190476191,0.0,1444.7213216159153,1481.3558549638362,29,38,39300000.0,47500000.0,1.0357142857142858,1.3571428571428572
2017-03-12,Chievo,Empoli,4.0,0.0,H,2016-2017,28,0,0,-0.4344482343150675,-0.0722302928009232,-1.2464868700643836,-0.8619111110253613,0.269047619047619,0.2,0.2,1474.6990253183576,1383.0864593177196,35,22,23500000.0,23900000.0,1.25,0.7857142857142857
2017-03-12,Fiorentina,Cagliari,1.0,0.0,H,2016-2017,28,0,0,0.4418473805933791,0.0899856281529603,-0.027811988858564,-0.2307495241681683,0.1857142857142857,0.3,0.4,1578.8830190106833,1445.4108912480249,42,31,110500000.0,23000000.0,1.5,1.1071428571428572
2017-03-12,Inter,Atalanta,7.0,1.0,H,2016-2017,28,1,0,0.5576913463197564,0.8827288497234181,0.3192903910807194,0.8762240623602675,0.2566666666666667,0.3466666666666667,0.8,1616.7559931290282,1597.468753526459,51,52,192500000.0,61600000.0,1.821428571428572,1.8571428571428568
2017-03-12,Napoli,Crotone,3.0,0.0,H,2016-2017,28,1,0,1.488194092270449,1.0399044908853954,-0.8990788615896904,-1.1812546189858926,0.4055555555555555,0.2,0.6,1698.6561086050222,1374.5303340291234,57,14,186000000.0,16800000.0,2.0357142857142856,0.5
2017-03-12,Palermo,Roma,0.0,3.0,A,2016-2017,28,0,0,-0.7833516644471159,-1.1822498598988238,1.2549387578198692,1.3582160265551348,0.2566666666666666,0.5176190476190475,0.2,1335.2489674797805,1722.7953966767095,15,59,15600000.0,159000000.0,0.5357142857142857,2.107142857142857
2017-03-12,Pescara,Udinese,1.0,3.0,A,2016-2017,28,0,0,-0.4914395869224973,-1.338223407191608,-0.4349637763441771,-0.3864347489031319,0.4033333333333333,0.08,0.2,1347.068984420198,1439.474740050125,12,30,16800000.0,42400000.0,0.4285714285714285,1.0714285714285714
2017-03-12,Sassuolo,Bologna,0.0,1.0,A,2016-2017,28,0,0,-0.0857432167235379,-0.2282183893736143,-0.7253208527927547,-0.547721042416224,0.1733333333333333,0.15,0.2,1481.2067507421727,1424.0412777290078,31,28,61200000.0,33700000.0,1.1071428571428572,1.0
2017-03-13,Lazio,Torino,3.0,1.0,H,2016-2017,28,3,1,0.6141570549245955,0.8823850643946041,0.8465665458756856,-0.070524222930353,0.3566666666666666,0.3911111111111111,0.6,1595.9168824053097,1515.5250195467015,53,39,117400000.0,81700000.0,1.8928571428571428,1.3928571428571428
2017-03-18,Milan,Genoa,1.0,0.0,H,2016-2017,29,0,0,0.176271679164546,0.6379343197075159,-0.4416308303175509,-0.5863197985833014,0.3833333333333333,0.1333333333333333,0.6,1580.1090222803664,1432.917472923508,50,29,85500000.0,44400000.0,1.7241379310344829,1.0
2017-03-18,Torino,Inter,2.0,2.0,D,2016-2017,29,0,2,0.795703177860749,-0.1290741894040624,0.8529178279221692,0.9458501909658588,0.4411111111111111,0.4316666666666666,0.6,1507.6813648307946,1630.9838749352862,39,54,73900000.0,192500000.0,1.3448275862068966,1.862068965517241
2017-03-19,Atalanta,Pescara,3.0,0.0,H,2016-2017,29,0,0,0.287446824610358,0.7913005219477602,-0.5023215581440308,-1.358453218063084,0.3333333333333333,0.4033333333333333,0.8,1583.240871720201,1331.7411667406532,52,12,44100000.0,18900000.0,1.793103448275862,0.4137931034482758
2017-03-19,Bologna,Chievo,4.0,1.0,H,2016-2017,29,1,1,-0.7278646917263435,-0.4372567513486951,-0.2756196433837142,0.0243344948779624,0.35,0.3579365079365079,0.2,1438.279636144993,1484.0431337425991,31,38,29800000.0,23700000.0,1.0689655172413792,1.3103448275862069
2017-03-19,Cagliari,Lazio,0.0,0.0,D,2016-2017,29,0,4,-0.1063230035027014,-0.2832596858615019,0.6865217010442354,0.9457183330403186,0.3,0.3566666666666666,0.4,1441.2737440375151,1603.7605371212169,31,56,25700000.0,122400000.0,1.0689655172413792,1.9310344827586208
2017-03-19,Crotone,Fiorentina,0.0,1.0,A,2016-2017,29,0,1,-0.9534771047963028,-1.2060704076726072,0.4064958045489495,0.1817626312628808,0.2,0.2079365079365079,0.2,1371.728059041069,1583.0201662211928,14,45,14000000.0,99000000.0,0.4827586206896552,1.5517241379310345
2017-03-19,Empoli,Napoli,2.0,3.0,A,2016-2017,29,0,2,-1.2909656012175437,-0.8959984272990922,1.5336555727335606,1.097728139428561,0.1,0.35,0.4,1373.742350893478,1701.4583835930766,22,60,24750000.0,190000000.0,0.7586206896551724,2.0689655172413794
2017-03-19,Roma,Sassuolo,3.0,1.0,H,2016-2017,29,1,0,1.3068334139265196,1.4055833029945954,-0.1646795180130009,-0.283984800773958,0.5376190476190476,0.1066666666666666,0.8,1728.40941830698,1466.9683923261875,62,31,187000000.0,76100000.0,2.1379310344827585,1.0689655172413792
2017-03-19,Sampdoria,Juventus,0.0,1.0,A,2016-2017,29,2,1,-0.1648257921388336,0.0227850308370996,1.140879688180859,1.8744346929526448,0.4223809523809524,0.4173160173160173,0.6,1493.1597036562434,1767.6825139510065,41,70,42800000.0,262000000.0,1.4137931034482758,2.413793103448276
2017-03-19,Udinese,Palermo,4.0,1.0,H,2016-2017,29,1,0,-0.3342730734367027,-0.2837200892794775,-0.8424666895234977,-1.2075477257787532,0.18,0.2066666666666666,0.2,1454.80255772967,1329.63494584951,33,15,41400000.0,17750000.0,1.137931034482759,0.5172413793103449
2017-04-01,Roma,Empoli,2.0,0.0,H,2016-2017,30,2,0,1.354315052751195,1.44936801655477,-1.2164951131972714,-0.9244192246983726,0.4792857142857142,0.2,0.8,1731.7392561951012,1369.495420752599,65,22,206000000.0,18750000.0,2.1666666666666665,0.7333333333333333
2017-04-01,Sassuolo,Lazio,1.0,2.0,A,2016-2017,30,0,0,-0.1788924435729456,-0.3333025131329196,0.5894908134803192,0.8571449250355543,0.1166666666666666,0.3366666666666666,0.2,1463.6385544380662,1601.9811668897455,31,57,70400000.0,123500000.0,1.0333333333333334,1.9
2017-04-02,Chievo,Crotone,1.0,2.0,A,2016-2017,30,0,0,-0.2880909392129605,-0.0366731816923975,-1.000825725797915,-1.22652234252614,0.3222222222222222,0.2,0.4,1469.252998381845,1364.826061505809,38,14,23100000.0,16700000.0,1.2666666666666666,0.4666666666666667
2017-04-02,Fiorentina,Bologna,1.0,0.0,H,2016-2017,30,2,2,0.3720269376493436,0.2627983598578202,-0.5625785072430856,-0.3345232736076038,0.1279365079365079,0.41,0.6,1589.9221637564526,1453.0697715057472,48,34,89800000.0,39200000.0,1.6,1.1333333333333333
2017-04-02,Genoa,Atalanta,0.0,5.0,A,2016-2017,30,0,1,-0.5065125654959822,-0.630175038496224,0.3681197316596291,0.8538013161300401,0.1333333333333333,0.299047619047619,0.0,1429.0334789474718,1587.3277657773417,29,55,34275000.0,77600000.0,0.9666666666666668,1.8333333333333333
2017-04-02,Napoli,Juventus,1.0,1.0,D,2016-2017,30,3,2,1.5799960074566524,1.1505036859425088,1.0867327721120037,1.9012814457844625,0.4,0.323982683982684,0.6,1705.705313733955,1773.0431396972056,63,73,209700000.0,257000000.0,2.1,2.433333333333333
2017-04-02,Palermo,Cagliari,1.0,3.0,A,2016-2017,30,0,0,-0.839760245081754,-1.228717709167634,-0.1786412190414188,-0.3342062465947801,0.2666666666666667,0.3,0.2,1322.1165790611503,1443.0531142689863,15,32,15900000.0,23900000.0,0.5,1.0666666666666669
2017-04-02,Pescara,Milan,1.0,1.0,D,2016-2017,30,0,1,-0.5640444867072022,-1.3746267086870674,0.1512181360613275,0.7055908434125814,0.2833333333333333,0.3733333333333333,0.2,1327.6542726835128,1583.9930162564026,12,53,18950000.0,112000000.0,0.4,1.7666666666666666
2017-04-02,Torino,Udinese,2.0,2.0,D,2016-2017,30,0,2,0.8099332126204462,-0.1842035384476364,-0.1802909004446003,-0.1840442196749655,0.41,0.26,0.4,1508.351061102433,1462.32092451803,40,36,85200000.0,50500000.0,1.3333333333333333,1.2
2017-04-03,Inter,Sampdoria,1.0,2.0,A,2016-2017,30,0,0,0.8647633608755033,0.8565085163058827,-0.2366239395293122,-0.0366957329570624,0.4816666666666666,0.3023809523809523,0.8,1630.3141786636477,1487.7990779100442,55,41,209500000.0,46000000.0,1.8333333333333333,1.3666666666666667
2017-04-08,Atalanta,Sassuolo,1.0,1.0,D,2016-2017,31,2,0,0.5507951993340007,0.9155590896998362,-0.1935729718470336,-0.3787290525667609,0.3093040293040293,0.1166666666666666,0.8,1604.00321564457,1454.737685018694,58,31,64600000.0,68100000.0,1.870967741935484,1.0
2017-04-08,Empoli,Pescara,1.0,1.0,D,2016-2017,31,0,0,-1.260607285225306,-0.9564613694514776,-0.5672023829789918,-1.3873262026958846,0.1,0.1833333333333333,0.2,1367.5357904493612,1331.8730907349332,22,13,18750000.0,18950000.0,0.7096774193548387,0.4193548387096774
2017-04-08,Juventus,Chievo,2.0,0.0,H,2016-2017,31,0,0,1.0322784827773412,1.78056683125514,-0.3017324412485369,-0.0927556683657913,0.4096969696969696,0.3055555555555555,1.0,1773.980472955942,1453.9656457265871,74,38,267500000.0,25100000.0,2.3870967741935485,1.2258064516129032
2017-04-09,Bologna,Roma,0.0,3.0,A,2016-2017,31,0,3,-0.6200445558306119,-0.3783721073480309,1.3572643837743603,1.4940077185373846,0.41,0.445,0.2,1448.996109835142,1733.698886498339,34,68,34200000.0,205500000.0,1.096774193548387,2.193548387096774
2017-04-09,Cagliari,Torino,2.0,3.0,A,2016-2017,31,1,0,-0.0857703213648587,-0.234205681609514,0.8203166765170947,-0.2379595397379777,0.3166666666666666,0.4171428571428571,0.2,1457.1503039084737,1504.379157989526,35,41,23900000.0,90000000.0,1.1290322580645162,1.3225806451612905
2017-04-09,Crotone,Inter,2.0,1.0,H,2016-2017,31,1,0,-0.9401065775280866,-1.0975382956240194,0.8251526774378409,0.7765709976903137,0.2571428571428571,0.4816666666666666,0.0,1380.1134141610669,1614.2831183275966,17,55,15900000.0,205500000.0,0.5483870967741935,1.7741935483870968
2017-04-09,Lazio,Napoli,0.0,3.0,A,2016-2017,31,1,0,0.6100675355701336,0.919670559686518,1.5201641538196071,1.0619181826633184,0.3866666666666666,0.35,0.6,1610.8820363091177,1704.7679804752188,60,64,89800000.0,211000000.0,1.935483870967742,2.064516129032258
2017-04-09,Milan,Palermo,4.0,0.0,H,2016-2017,31,0,0,0.1277440704575728,0.6300186059714833,-0.837998048743758,-1.2469644729607756,0.3133333333333333,0.24,0.6,1579.7741982049822,1308.019389421663,54,15,125000000.0,16250000.0,1.7419354838709675,0.4838709677419355
2017-04-09,Sampdoria,Fiorentina,2.0,2.0,D,2016-2017,31,1,3,-0.1967296695628476,0.0502787462486084,0.3430811414643844,0.3434326029661007,0.3357142857142857,0.1326984126984127,0.6,1503.8301382460952,1593.995825427058,44,51,45000000.0,98000000.0,1.4193548387096775,1.6451612903225807
2017-04-09,Udinese,Genoa,3.0,0.0,H,2016-2017,31,0,0,-0.1444080438568168,-0.237756668344488,-0.5657868895430092,-0.6649025131117563,0.3533333333333333,0.1333333333333333,0.4,1466.292827630937,1412.358029080243,37,29,44900000.0,38075000.0,1.1935483870967742,0.935483870967742
2017-04-15,Cagliari,Chievo,4.0,0.0,H,2016-2017,32,0,0,-0.0542161456649929,-0.2850256814218981,-0.365832928242577,-0.1448849075174207,0.3166666666666667,0.2555555555555555,0.0,1445.6430015179922,1451.5108833665938,35,38,25600000.0,23800000.0,1.09375,1.1875
2017-04-15,Fiorentina,Empoli,1.0,2.0,A,2016-2017,32,0,0,0.3655239920114299,0.2784058594182418,-1.2479542896120903,-0.9832383700232282,0.1755555555555555,0.15,0.6,1594.2788041333874,1363.8181487890383,52,23,115500000.0,19050000.0,1.625,0.71875
2017-04-15,Genoa,Lazio,2.0,2.0,D,2016-2017,32,0,0,-0.6228356640380565,-0.7026346031548486,0.5196746147963164,0.8348899589168268,0.1,0.2866666666666666,0.0,1402.141137571902,1593.074108917232,29,60,34600000.0,136000000.0,0.90625,1.875
2017-04-15,Inter,Milan,2.0,2.0,D,2016-2017,32,0,1,0.7825805592885173,0.6999123202568968,0.258802978490029,0.6937628678537645,0.465,0.36,0.6,1600.6025684795216,1583.721826087628,55,57,220800000.0,124000000.0,1.71875,1.78125
2017-04-15,Napoli,Udinese,3.0,0.0,H,2016-2017,32,1,1,1.5612937329184873,1.1131390130834882,-0.0572523513624278,-0.1464252236310404,0.4357142857142858,0.5533333333333333,0.4,1722.5759078671044,1476.5097191392783,67,40,211000000.0,44700000.0,2.09375,1.25
2017-04-15,Palermo,Bologna,0.0,0.0,D,2016-2017,32,0,0,-0.889257519273395,-1.2694500315147832,-0.6778317285055164,-0.4252192536737725,0.2066666666666667,0.36,0.2,1304.0717615390172,1440.0118970378635,15,34,15700000.0,26700000.0,0.46875,1.0625
2017-04-15,Pescara,Juventus,0.0,2.0,A,2016-2017,32,0,1,-0.5756545021399644,-1.4068078092935228,1.0417936267725023,1.820909964978092,0.2333333333333333,0.4096969696969696,0.2,1335.590732395256,1776.4352353159354,14,77,15450000.0,274000000.0,0.4375,2.40625
2017-04-15,Roma,Atalanta,1.0,1.0,D,2016-2017,32,4,0,1.4041975227448438,1.5335826269850792,0.5159135624649429,0.8331990666614183,0.4449999999999999,0.2578754578754578,0.8,1742.6830992956177,1597.8499808506267,71,59,208000000.0,63100000.0,2.21875,1.84375
2017-04-15,Sassuolo,Sampdoria,2.0,1.0,H,2016-2017,32,0,0,-0.2124097085601983,-0.4267637841478557,-0.1604530196386599,-0.0072993126717821,0.2166666666666666,0.369047619047619,0.0,1460.890919812637,1503.5471595397655,32,45,44300000.0,47500000.0,1.0,1.40625
2017-04-15,Torino,Crotone,1.0,1.0,D,2016-2017,32,1,2,0.8823851976619325,-0.1465422182018353,-0.8852963948502661,-0.9847890239534984,0.4571428571428571,0.1142857142857142,0.4,1515.8864603800075,1393.793964009142,44,20,88600000.0,15900000.0,1.375,0.625
2017-04-22,Atalanta,Bologna,3.0,2.0,H,2016-2017,33,0,0,0.4824736865444748,0.755765758910169,-0.7317778539777317,-0.4673115531148817,0.4578754578754578,0.36,0.6,1603.9233205821288,1438.9811307932737,60,35,77600000.0,35200000.0,1.818181818181818,1.0606060606060606
2017-04-22,Fiorentina,Inter,5.0,4.0,H,2016-2017,33,0,0,0.3315468409208569,0.2125191908605249,0.786912803915628,0.6202827719949925,0.2041269841269841,0.465,0.6,1576.8758069025882,1597.3598837702648,52,56,96000000.0,220800000.0,1.5757575757575757,1.696969696969697
2017-04-23,Chievo,Torino,1.0,3.0,A,2016-2017,33,0,0,-0.4299594087293143,-0.1964886589637532,0.8406563625687221,-0.1964761673924879,0.1888888888888888,0.3821428571428572,0.4,1437.7201406931033,1510.2426855133258,38,45,23450000.0,85800000.0,1.1515151515151516,1.3636363636363635
2017-04-23,Juventus,Genoa,4.0,0.0,H,2016-2017,33,2,0,1.0456221686973812,1.8523805083377096,-0.5784167769725622,-0.7385190178410646,0.4001731601731602,0.0666666666666666,1.0,1780.1325680349512,1404.700230878719,80,30,272000000.0,39100000.0,2.4242424242424243,0.9090909090909092
2017-04-23,Lazio,Palermo,6.0,2.0,H,2016-2017,33,0,0,0.5366491645445571,0.757580955486607,-0.9382558598318752,-1.2879408289532572,0.2866666666666666,0.1399999999999999,0.4,1590.515015610415,1305.102527783607,61,16,141500000.0,15600000.0,1.8484848484848484,0.4848484848484848
2017-04-23,Milan,Empoli,1.0,2.0,A,2016-2017,33,0,1,0.2823342655470283,0.6205582618459019,-1.1891083245750684,-0.8759817184847064,0.3266666666666666,0.2299999999999999,0.8,1586.9645107968847,1381.2211460198375,58,26,88000000.0,25050000.0,1.7575757575757576,0.7878787878787878
2017-04-23,Sampdoria,Crotone,1.0,2.0,A,2016-2017,33,0,0,-0.1758579889198507,-0.0607265286455991,-0.8859933935778213,-1.0138135607289438,0.35,0.3142857142857143,0.4,1495.1828201702108,1399.4377388758237,45,21,43300000.0,15250000.0,1.3636363636363635,0.6363636363636364
2017-04-23,Sassuolo,Napoli,2.0,2.0,D,2016-2017,33,1,2,-0.1757197456894265,-0.3330207491653031,1.6027137547770285,1.1645872489972071,0.35,0.4357142857142858,0.2,1469.2552591821925,1726.777065023892,35,70,72900000.0,211000000.0,1.0606060606060606,2.121212121212121
2017-04-23,Udinese,Cagliari,2.0,1.0,H,2016-2017,33,0,1,-0.1260777474534787,-0.196321037050903,0.0769219874549007,-0.1966468197562487,0.5133333333333333,0.3393939393939394,0.6,1472.3085619824908,1459.433744191483,40,38,41700000.0,26300000.0,1.2121212121212122,1.1515151515151516
2017-04-24,Pescara,Roma,1.0,4.0,A,2016-2017,33,0,0,-0.634594741763327,-1.4243309012460974,1.350577403117826,1.4424241826548456,0.1833333333333333,0.4349999999999999,0.2,1331.8933996762405,1736.6097595641156,14,72,18950000.0,209000000.0,0.4242424242424242,2.1818181818181817
